agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,ocsvm_pred,ocsvm_score
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2.0,11,33,0.0,8.092239406724211,3.6635616461296463,0,0,-0.08836208367447718
10.21.232.55,10.21.232.55,10.24.0.193,58486.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-58433.0,4.890349128221754,0.6931471805599453,0,0,-0.28775453992037336
10.21.232.55,10.24.0.193,10.21.232.55,53.0,58486.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,58433.0,5.796057750765372,1.0986122886681096,0,0,-0.05210787634346392
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4128,0,48,0,3,4128,48,84.24489795918367,0.9997578106078954,0.979591836734694,2.0,11,33,0.0,8.32579052588609,3.8918202981106265,0,0,-0.10708856022164825
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2.0,11,33,0.0,6.7580945044277305,2.3978952727983707,0,0,-0.0644151403672466
10.21.232.55,10.21.232.55,10.24.0.193,51929.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-51876.0,4.890349128221754,0.6931471805599453,0,0,-0.4772452008734889
10.21.232.55,10.24.0.193,10.21.232.55,53.0,51929.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,51876.0,5.796057750765372,1.0986122886681096,0,0,-0.16350576936217642
10.21.232.55,10.21.236.69,10.21.239.255,59483.0,59870.0,UDP,218,0,1,0,3,218,1,109.0,0.9954337899543378,0.5,2.0,23,33,387.0,5.389071729816501,0.6931471805599453,0,0,-0.140642125018561
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2.0,11,33,0.0,7.450660796211539,3.044522437723423,0,0,-0.048280814564997776
10.21.232.55,10.21.232.55,10.24.0.193,46222.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-46169.0,4.890349128221754,0.6931471805599453,0,0,-0.6041741133140066
10.21.232.55,10.24.0.193,10.21.232.55,53.0,46222.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,46169.0,5.796057750765372,1.0986122886681096,0,0,-0.2190355030989073
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2.0,11,33,0.0,7.855932199718614,3.4339872044851463,0,0,-0.06949970041506681
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2.0,11,33,0.0,8.14351740579748,3.713572066704308,0,0,-0.09265148859292127
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4300,0,50,0,3,4300,50,84.31372549019608,0.9997674959311788,0.9803921568627452,2.0,11,33,0.0,8.366602832783736,3.9318256327243257,0,0,-0.10991921368746604
10.21.232.55,10.21.232.55,10.24.0.193,60021.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-59968.0,4.890349128221754,0.6931471805599453,0,0,-0.23716961675973192
10.21.232.55,10.24.0.193,10.21.232.55,53.0,60021.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,59968.0,5.796057750765372,1.0986122886681096,0,0,-0.019003414778315797
10.21.232.55,10.21.232.55,10.24.0.193,60790.0,53.0,UDP,83,0,1,0,3,83,1,41.5,0.988095238095238,0.5,2.0,17,35,-60737.0,4.430816798843313,0.6931471805599453,0,0,-0.15313068400891083
10.21.232.55,10.24.0.193,10.21.232.55,53.0,55982.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,55929.0,5.796057750765372,1.0986122886681096,0,0,-0.10049013433310527
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2.0,11,33,0.0,6.401917196727186,2.079441541679836,0,0,-0.0992183770106414
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2.0,11,33,0.0,7.288244401020124,2.8903717578961645,0,0,-0.045655616954994205
10.21.232.55,10.21.232.55,10.24.0.193,56790.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56737.0,4.890349128221754,0.6931471805599453,0,0,-0.34099181766942444
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56790.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56737.0,5.796057750765372,1.0986122886681096,0,0,-0.08565155376495515
10.21.232.55,10.21.232.55,10.24.0.193,56507.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56454.0,4.890349128221754,0.6931471805599453,0,0,-0.34959672459352387
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56507.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56454.0,5.796057750765372,1.0986122886681096,0,0,-0.09093334744883519
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2.0,11,33,0.0,7.750614732770409,3.332204510175204,0,0,-0.062271131805077484
10.21.232.55,10.21.232.55,10.24.0.193,37056.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-37003.0,4.890349128221754,0.6931471805599453,0,0,-0.7281064291272221
10.21.232.55,10.24.0.193,10.21.232.55,53.0,37056.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,37003.0,5.796057750765372,1.0986122886681096,0,0,-0.22583305590229097
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2.0,11,33,0.0,8.065579427282092,3.6375861597263857,0,0,-0.08613402684295801
10.21.232.55,10.21.232.55,10.24.0.193,42232.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-42179.0,4.890349128221754,0.6931471805599453,0,0,-0.6704983497205572
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42232.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42179.0,5.796057750765372,1.0986122886681096,0,0,-0.23440644404723798
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2.0,11,33,0.0,8.304742269640771,3.87120101090789,0,0,-0.10554959545337894
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2.0,11,33,0.0,8.497602541651233,4.060443010546419,0,0,-0.11709111039181641
10.21.232.55,10.21.233.187,10.21.239.255,58184.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,19,33,-35962.0,4.262679877041316,0.6931471805599453,0,0,-0.7293152403002461
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2.0,11,33,0.0,6.248042874508429,1.9459101490553128,0,0,-0.11845971013055312
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2.0,11,33,0.0,7.227662498728655,2.833213344056216,0,0,-0.04565904067254145
10.21.232.55,10.21.236.69,10.21.239.255,59389.0,59870.0,UDP,227,0,1,0,3,227,1,113.5,0.9956140350877192,0.5,2.0,23,33,481.0,5.429345628954441,0.6931471805599453,0,0,-0.12469763212566365
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2.0,11,33,0.0,7.71289096149013,3.295836866004329,0,0,-0.05993743676047325
10.21.232.55,10.21.232.55,10.24.0.193,32946.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-32893.0,4.890349128221754,0.6931471805599453,0,0,-0.7506804254052306
10.21.232.55,10.24.0.193,10.21.232.55,53.0,32984.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,32931.0,5.796057750765372,1.0986122886681096,0,0,-0.1971350084266663
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2.0,11,33,0.0,8.038189179973203,3.610917912644224,0,0,-0.08385652379338415
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3956,0,46,0,3,3956,46,84.17021276595744,0.9997472832954258,0.9787234042553192,2.0,11,33,0.0,8.283241441385425,3.8501476017100575,0,0,-0.10393044315556921
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48228.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,48175.0,5.796057750765372,1.0986122886681096,0,0,-0.20400443613555863
10.21.232.55,10.21.232.55,10.24.0.193,48228.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-48175.0,4.890349128221754,0.6931471805599453,0,0,-0.5637802199418775
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2.0,11,33,0.0,6.248042874508429,1.9459101490553128,0,0,-0.11845971013055312
10.21.232.55,10.21.232.55,10.24.0.193,53327.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-53274.0,4.890349128221754,0.6931471805599453,0,0,-0.44062003078224965
10.21.232.55,10.24.0.193,10.21.232.55,53.0,53327.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,53274.0,5.796057750765372,1.0986122886681096,0,0,-0.1439460400046757
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2.0,11,33,0.0,7.227662498728655,2.833213344056216,0,0,-0.04565904067254145
10.21.232.55,10.21.232.55,10.24.0.193,57789.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-57736.0,4.890349128221754,0.6931471805599453,0,0,-0.3099762685325018
10.21.232.55,10.24.0.193,10.21.232.55,53.0,57789.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,57736.0,5.796057750765372,1.0986122886681096,0,0,-0.06628300986752489
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52314.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,52261.0,5.796057750765372,1.0986122886681096,0,0,-0.1583502878497871
10.21.232.55,10.21.232.55,10.24.0.193,52314.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52261.0,4.890349128221754,0.6931471805599453,0,0,-0.46737025582695324
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2.0,11,33,0.0,7.71289096149013,3.295836866004329,0,0,-0.05993743676047325
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2.0,11,33,0.0,8.038189179973203,3.610917912644224,0,0,-0.08385652379338415
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,11,33,0.0,4.465908118654584,0.6931471805599453,0,0,-0.11420186088599671
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2.0,11,33,0.0,6.853299093186078,2.4849066497880004,0,0,-0.05795673274565161
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2.0,11,33,0.0,7.499423290592229,3.091042453358316,0,0,-0.04978899125554115
10.21.232.55,10.21.232.16,10.21.239.255,62976.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,10,33,-40754.0,4.262679877041316,0.6931471805599453,0,0,-0.5890466937567429
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2.0,11,33,0.0,7.888709524182015,3.4657359027997265,0,0,-0.071936738240435
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2.0,11,33,0.0,8.168202930236053,3.737669618283368,0,0,-0.09470482210799958
10.21.232.55,10.21.236.69,10.21.239.255,65493.0,59870.0,UDP,200,0,1,0,3,200,1,100.0,0.9950248756218906,0.5,2.0,23,33,-5623.0,5.303304908059076,0.6931471805599453,0,0,-0.05832095623645461
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2.0,11,33,0.0,5.556828061699537,1.3862943611198906,0,0,-0.20883131388923326
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2.0,11,33,0.0,7.020190708311925,2.639057329615259,0,0,-0.04985768555557879
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2.0,11,33,0.0,7.590346945602565,3.1780538303479458,0,0,-0.05343527055250119
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2.0,11,33,0.0,7.951207156472972,3.5263605246161616,0,0,-0.07678343422029954
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,172,0,2,0,3,172,2,57.333333333333336,0.9942196531791908,0.6666666666666666,2.0,11,33,0.0,5.153291594497779,1.0986122886681096,0,0,-0.2297981245705243
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1032,0,12,0,3,1032,12,79.38461538461539,0.999031945788964,0.9230769230769232,2.0,11,33,0.0,6.940222469119639,2.5649493574615367,0,0,-0.05321792548948823
10.21.232.55,10.22.36.77,10.21.225.71,62316.0,8000.0,TCP,390,0,5,0,3,390,5,65.0,0.9974424552429668,0.8333333333333334,1.0,25,3,-54316.0,5.968707559985366,1.791759469228055,0,0,-0.00454970241443986
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1892,0,22,0,3,1892,22,82.26086956521739,0.9994717379820393,0.9565217391304348,2.0,11,33,0.0,7.545918151209323,3.1354942159291497,0,0,-0.05152122034731521
10.21.232.55,10.22.36.77,10.21.225.71,62722.0,8000.0,TCP,390,0,5,0,3,390,5,65.0,0.9974424552429668,0.8333333333333334,1.0,25,3,-54722.0,5.968707559985366,1.791759469228055,0,1,4.9067889107412554e-06
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2752,0,32,0,3,2752,32,83.39393939393939,0.9996367598982928,0.9696969696969696,2.0,11,33,0.0,7.920446505142607,3.49650756146648,0,0,-0.07436786698931819
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2.0,11,33,0.0,8.19229373114764,3.7612001156935615,0,0,-0.09669256844507412
10.21.232.55,10.21.232.55,10.24.0.193,55158.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-55105.0,4.890349128221754,0.6931471805599453,0,0,-0.38949445776955693
10.21.232.55,10.24.0.193,10.21.232.55,53.0,55158.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,55105.0,5.796057750765372,1.0986122886681096,0,0,-0.11485240319952705
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2.0,11,33,0.0,6.535241271013659,2.19722457733622,0,0,-0.0843878873075119
10.21.232.55,10.21.232.55,10.24.0.193,47387.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-47334.0,4.890349128221754,0.6931471805599453,0,0,-0.5812811255593204
10.21.232.55,10.24.0.193,10.21.232.55,53.0,47387.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47334.0,5.796057750765372,1.0986122886681096,0,0,-0.21090088603109702
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2.0,11,33,0.0,7.345364840416867,2.9444389791664403,0,0,-0.04614768389156687
10.21.232.55,10.21.232.55,10.24.0.193,39828.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-39775.0,4.890349128221754,0.6931471805599453,0,0,-0.7012839810292149
10.21.232.55,10.24.0.193,10.21.232.55,53.0,39828.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,39775.0,5.796057750765372,1.0986122886681096,0,0,-0.23438640348066198
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2.0,11,33,0.0,7.786967002614872,3.367295829986474,0,0,-0.06465342246189021
10.21.232.55,10.21.236.69,10.21.239.255,57985.0,59870.0,UDP,197,0,1,0,3,197,1,98.5,0.9949494949494948,0.5,2.0,23,33,1885.0,5.288267030694535,0.6931471805599453,0,0,-0.19493024924848878
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2.0,11,33,0.0,8.092239406724211,3.6635616461296463,0,0,-0.08836208367447718
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2.0,11,33,0.0,6.7580945044277305,2.3978952727983707,0,0,-0.0644151403672466
10.21.232.55,10.21.232.55,10.24.0.193,34204.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-34151.0,4.890349128221754,0.6931471805599453,0,0,-0.7459533682699506
10.21.232.55,10.24.0.193,10.21.232.55,53.0,34204.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,34151.0,5.796057750765372,1.0986122886681096,0,0,-0.20770679101629597
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2.0,11,33,0.0,7.450660796211539,3.044522437723423,0,0,-0.048280814564997776
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2.0,11,33,0.0,7.855932199718614,3.4339872044851463,0,0,-0.06949970041506681
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2.0,11,33,0.0,8.14351740579748,3.713572066704308,0,0,-0.09265148859292127
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2.0,11,33,0.0,6.7580945044277305,2.3978952727983707,0,0,-0.0644151403672466
10.21.232.55,10.21.232.55,10.24.0.193,48296.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-48243.0,4.890349128221754,0.6931471805599453,0,0,-0.5623296902000359
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48296.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,48243.0,5.796057750765372,1.0986122886681096,0,0,-0.2034093386106015
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2.0,11,33,0.0,7.450660796211539,3.044522437723423,0,0,-0.048280814564997776
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2.0,11,33,0.0,7.855932199718614,3.4339872044851463,0,0,-0.06949970041506681
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2.0,11,33,0.0,8.14351740579748,3.713572066704308,0,0,-0.09265148859292127
10.21.232.55,10.21.232.55,10.24.0.193,38022.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-37969.0,4.890349128221754,0.6931471805599453,0,0,-0.7198180434175527
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48375.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,48322.0,5.796057750765372,1.0986122886681096,0,0,-0.20271093986880873
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4300,0,50,0,3,4300,50,84.31372549019608,0.9997674959311788,0.9803921568627452,2.0,11,33,0.0,8.366602832783736,3.9318256327243257,0,0,-0.10991921368746604
10.21.232.55,10.21.232.55,10.24.0.193,35706.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-35653.0,4.890349128221754,0.6931471805599453,0,0,-0.737788180047168
10.21.232.55,10.24.0.193,10.21.232.55,53.0,35706.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,35653.0,5.796057750765372,1.0986122886681096,0,0,-0.21841563593959057
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5160,0,60,0,3,5160,60,84.59016393442623,0.9998062391009496,0.9836065573770492,2.0,11,33,0.0,8.548885638148727,4.110873864173311,0,0,-0.118802002632314
10.21.232.55,10.21.232.55,10.24.0.193,35106.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-35053.0,4.890349128221754,0.6931471805599453,0,0,-0.7413792256988074
10.21.232.55,10.24.0.193,10.21.232.55,53.0,35106.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,35053.0,5.796057750765372,1.0986122886681096,0,0,-0.21444583441279086
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2.0,11,33,0.0,6.066108090103747,1.791759469228055,0,0,-0.14316528075034762
10.21.232.55,10.22.36.77,10.21.225.71,64657.0,8000.0,TCP,390,0,5,0,3,390,5,65.0,0.9974424552429668,0.8333333333333334,1.0,25,3,-56657.0,5.968707559985366,1.791759469228055,0,1,0.024879506866286594
10.21.232.55,10.21.236.69,10.21.239.255,54479.0,59870.0,UDP,207,0,1,0,3,207,1,103.5,0.9951923076923076,0.5,2.0,23,33,5391.0,5.337538079701318,0.6931471805599453,0,0,-0.22171733246672076
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2.0,11,33,0.0,7.1631723908466425,2.772588722239781,0,0,-0.04626605370409198
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2150,0,25,0,3,2150,25,82.6923076923077,0.99953509995351,0.9615384615384616,2.0,11,33,0.0,7.67368812926773,3.258096538021482,0,0,-0.057671477013050865
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3010,0,35,0,3,3010,35,83.61111111111111,0.9996678844237796,0.9722222222222222,2.0,11,33,0.0,8.010027528481734,3.58351893845611,0,0,-0.08153485242810277
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3870,0,45,0,3,3870,45,84.1304347826087,0.9997416688194264,0.9782608695652174,2.0,11,33,0.0,8.261268150577648,3.828641396489095,0,0,-0.10223298678678505
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4730,0,55,0,3,4730,55,84.46428571428571,0.9997886281969984,0.9821428571428572,2.0,11,33,0.0,8.461891875631148,4.02535169073515,0,0,-0.11548912005546486
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5590,0,65,0,3,5590,65,84.6969696969697,0.9998211411196566,0.9848484848484848,2.0,11,33,0.0,8.628913441026645,4.189654742026425,0,0,-0.11976639297798419
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,6450,0,75,0,3,6450,75,84.86842105263158,0.999844985273601,0.986842105263158,2.0,11,33,0.0,8.771990436532242,4.330733340286331,0,0,-0.11443380787556512
10.21.232.55,10.21.232.55,10.24.0.193,60618.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-60565.0,4.890349128221754,0.6931471805599453,0,0,-0.21689840435017738
10.21.232.55,10.24.0.193,10.21.232.55,53.0,47374.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,47321.0,5.796057750765372,1.0986122886681096,0,0,-0.2110007541740031
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2.0,11,33,0.0,6.535241271013659,2.19722457733622,0,0,-0.0843878873075119
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2.0,11,33,0.0,7.345364840416867,2.9444389791664403,0,0,-0.04614768389156687
10.21.232.55,10.22.36.77,10.21.225.71,50304.0,8000.0,TCP,390,0,5,0,3,390,5,65.0,0.9974424552429668,0.8333333333333334,1.0,25,3,-42304.0,5.968707559985366,1.791759469228055,0,0,-0.03470655197211814
